event_id,payment_id,timestamp,amount,currency,payment_method,bank,region,status,failure_reason,latency_ms,customer_id,attempt_number
evt_0003984,pay_0003984,2026-08-04 13:24:47.851924,62.12,INR,WALLET,HDFC,KA,success,,1039.89,cust_004998,3
evt_0012610,pay_0012610,2026-08-04 13:25:58.702971,234.26,INR,CARD,ICICI,MH,success,,1705.25,cust_000278,3
evt_0005137,pay_0005137,2026-08-04 13:26:30.515144,53.66,INR,NETBANKING,KOTAK,AP,success,,3164.37,cust_005492,1
evt_0017141,pay_0017141,2026-08-04 13:27:15.826018,434.7,INR,UPI,ICICI,TS,success,,1274.25,cust_002811,1
evt_0018988,pay_0018988,2026-08-04 13:29:38.029481,428.84,INR,WALLET,ICICI,TN,success,,375.99,cust_003233,1
evt_0015907,pay_0015907,2026-08-04 13:30:22.210254,601.31,INR,WALLET,ICICI,AP,success,,485.16,cust_005395,1
evt_0004545,pay_0004545,2026-08-04 13:30:33.797586,175.58,INR,CARD,KOTAK,AP,failed,authentication_failed,2073.58,cust_003980,1
evt_0001584,pay_0001584,2026-08-04 13:30:58.354459,1167.82,INR,UPI,AXIS,DL,success,,1310.97,cust_005737,1
evt_0019654,pay_0019654,2026-08-04 13:31:25.018235,473.17,INR,UPI,AXIS,TS,success,,1407.36,cust_001366,1
evt_0015452,pay_0015452,2026-08-04 13:31:32.069655,934.4,INR,NETBANKING,KOTAK,AP,success,,5188.07,cust_004726,1
evt_0002794,pay_0002794,2026-08-04 13:34:32.466921,379.69,INR,CARD,SBI,TS,success,,1374.37,cust_004784,1
evt_0011163,pay_0011163,2026-08-04 13:38:34.740780,418.28,INR,UPI,AXIS,MH,success,,947.96,cust_001974,1
evt_0012041,pay_0012041,2026-08-04 13:39:32.451686,426.0,INR,NETBANKING,KOTAK,DL,success,,5556.37,cust_002604,1
evt_0002901,pay_0002901,2026-08-04 13:39:37.355660,556.66,INR,WALLET,ICICI,AP,success,,1085.85,cust_001915,3
evt_0015949,pay_0015949,2026-08-04 13:40:05.846287,367.7,INR,UPI,HDFC,TN,success,,1549.46,cust_001370,1
evt_0018105,pay_0018105,2026-08-04 13:40:30.019831,2687.09,INR,WALLET,KOTAK,AP,success,,1185.04,cust_000682,1
evt_0010233,pay_0010233,2026-08-04 13:43:42.835763,146.72,INR,NETBANKING,AXIS,TN,failed,bank_declined,2662.88,cust_003308,1
evt_0011380,pay_0011380,2026-08-04 13:44:17.374410,1170.77,INR,CARD,AXIS,MH,success,,2108.89,cust_004200,1
evt_0010800,pay_0010800,2026-08-04 13:44:25.575470,673.45,INR,CARD,KOTAK,TN,success,,3823.63,cust_002307,3
evt_0006124,pay_0006124,2026-08-04 13:45:33.406121,153.19,INR,UPI,AXIS,TS,success,,1810.07,cust_004184,1
evt_0005763,pay_0005763,2026-08-04 13:46:19.486671,144.79,INR,NETBANKING,SBI,TN,success,,3972.24,cust_001792,1
evt_0013505,pay_0013505,2026-08-04 13:48:32.360263,199.42,INR,NETBANKING,SBI,MH,success,,3884.71,cust_003496,1
evt_0001614,pay_0001614,2026-08-04 13:50:00.514422,509.66,INR,WALLET,KOTAK,TS,success,,930.39,cust_004803,1
evt_0012196,pay_0012196,2026-08-04 13:50:07.823856,196.09,INR,NETBANKING,HDFC,DL,success,,4263.84,cust_001795,2
evt_0016568,pay_0016568,2026-08-04 13:50:20.207443,193.11,INR,CARD,AXIS,MH,success,,1966.68,cust_003905,1
evt_0017461,pay_0017461,2026-08-04 13:50:44.355100,581.86,INR,UPI,ICICI,MH,success,,660.35,cust_000258,1
evt_0016819,pay_0016819,2026-08-04 13:50:46.377993,323.41,INR,WALLET,AXIS,DL,success,,943.73,cust_003897,1
evt_0005663,pay_0005663,2026-08-04 13:52:22.178356,248.23,INR,UPI,ICICI,DL,failed,technical_error,1788.11,cust_000845,1
evt_0012423,pay_0012423,2026-08-04 13:52:53.540488,84.24,INR,CARD,HDFC,TN,success,,2410.8,cust_005466,1
evt_0005776,pay_0005776,2026-08-04 13:53:30.543678,2457.33,INR,CARD,ICICI,TS,success,,3128.82,cust_000582,1
evt_0004077,pay_0004077,2026-08-04 13:53:32.245413,78.64,INR,WALLET,SBI,AP,success,,1151.13,cust_002965,2
evt_0001691,pay_0001691,2026-08-04 13:55:26.678844,469.76,INR,WALLET,ICICI,AP,success,,1247.13,cust_005362,1
evt_0008557,pay_0008557,2026-08-04 13:56:15.922015,1792.0,INR,CARD,ICICI,KA,success,,2289.81,cust_000994,2
evt_0008882,pay_0008882,2026-08-04 13:56:16.142170,1622.05,INR,CARD,HDFC,DL,success,,2556.62,cust_001281,2
evt_0011320,pay_0011320,2026-08-04 13:56:22.465669,773.14,INR,CARD,SBI,TS,success,,2118.82,cust_005311,1
evt_0015921,pay_0015921,2026-08-04 13:56:26.672645,340.71,INR,NETBANKING,HDFC,DL,success,,4481.28,cust_005600,1
evt_0009893,pay_0009893,2026-08-04 13:58:50.121681,218.68,INR,WALLET,SBI,TS,success,,862.81,cust_001454,1
evt_0007430,pay_0007430,2026-08-04 13:59:43.449033,448.67,INR,CARD,ICICI,MH,success,,2437.75,cust_003664,1
evt_0008585,pay_0008585,2026-08-04 14:00:26.649690,229.43,INR,UPI,HDFC,MH,success,,1271.02,cust_001513,1
evt_0003559,pay_0003559,2026-08-04 14:01:20.669826,261.57,INR,CARD,SBI,MH,success,,1654.46,cust_003795,3
evt_0013623,pay_0013623,2026-08-04 14:01:41.917221,733.58,INR,UPI,AXIS,MH,success,,1844.08,cust_005517,1
evt_0016236,pay_0016236,2026-08-04 14:01:45.619916,219.84,INR,UPI,HDFC,DL,success,,1175.29,cust_005832,1
evt_0006455,pay_0006455,2026-08-04 14:02:08.645832,3437.28,INR,NETBANKING,HDFC,DL,success,,4277.19,cust_003163,2
evt_0008261,pay_0008261,2026-08-04 14:02:25.730762,164.84,INR,UPI,HDFC,MH,success,,1162.79,cust_000158,1
evt_0017602,pay_0017602,2026-08-04 14:04:28.944321,113.85,INR,CARD,KOTAK,AP,success,,1709.56,cust_003597,2
evt_0012342,pay_0012342,2026-08-04 14:04:36.801106,102.1,INR,UPI,AXIS,KA,success,,970.23,cust_001400,1
evt_0013266,pay_0013266,2026-08-04 14:04:51.757292,29.41,INR,CARD,HDFC,KA,failed,authentication_failed,2989.17,cust_004608,1
evt_0012393,pay_0012393,2026-08-04 14:05:07.989405,2052.42,INR,CARD,SBI,KA,success,,2065.43,cust_000259,1
evt_0005603,pay_0005603,2026-08-04 14:05:08.236093,101.91,INR,NETBANKING,AXIS,TS,success,,5034.01,cust_005500,1
evt_0013961,pay_0013961,2026-08-04 14:07:07.521228,160.23,INR,CARD,SBI,MH,failed,timeout,5325.11,cust_005566,1
evt_0003948,pay_0003948,2026-08-04 14:08:49.780144,91.91,INR,NETBANKING,ICICI,TS,success,,1300.18,cust_003167,1
evt_0019945,pay_0019945,2026-08-04 14:11:16.242683,1032.27,INR,CARD,AXIS,DL,success,,976.21,cust_002978,1
evt_0019032,pay_0019032,2026-08-04 14:16:43.066228,1862.86,INR,UPI,SBI,DL,success,,1294.3,cust_002186,1
evt_0008851,pay_0008851,2026-08-04 14:16:47.493510,317.97,INR,UPI,KOTAK,DL,success,,2049.57,cust_005941,1
evt_0018530,pay_0018530,2026-08-04 14:18:52.034218,646.22,INR,NETBANKING,HDFC,TN,failed,bank_declined,5046.38,cust_002550,1
evt_0003468,pay_0003468,2026-08-04 14:18:54.973706,321.94,INR,NETBANKING,ICICI,AP,success,,2084.5,cust_002919,1
evt_0005459,pay_0005459,2026-08-04 14:19:40.953689,107.23,INR,WALLET,KOTAK,DL,success,,745.79,cust_000590,1
evt_0010243,pay_0010243,2026-08-04 14:19:51.883311,397.34,INR,NETBANKING,AXIS,KA,success,,4521.0,cust_003260,1
evt_0000522,pay_0000522,2026-08-04 14:20:13.639626,649.73,INR,UPI,KOTAK,MH,success,,1402.15,cust_001238,2
evt_0006704,pay_0006704,2026-08-04 14:21:16.914404,55.61,INR,NETBANKING,KOTAK,TN,success,,4635.47,cust_003382,1
evt_0017696,pay_0017696,2026-08-04 14:22:36.405834,767.76,INR,UPI,AXIS,TS,success,,637.04,cust_002840,2
evt_0001644,pay_0001644,2026-08-04 14:22:57.078664,416.65,INR,WALLET,HDFC,TN,success,,1203.95,cust_000721,2
evt_0002750,pay_0002750,2026-08-04 14:24:17.718591,76.81,INR,WALLET,HDFC,KA,success,,695.14,cust_004036,1
evt_0011406,pay_0011406,2026-08-04 14:24:24.951136,333.76,INR,CARD,HDFC,TN,failed,authentication_failed,3144.79,cust_005775,1
evt_0011102,pay_0011102,2026-08-04 14:25:12.270347,501.7,INR,UPI,HDFC,DL,success,,1209.45,cust_001223,1
evt_0009463,pay_0009463,2026-08-04 14:25:38.327154,99.93,INR,CARD,KOTAK,DL,failed,authentication_failed,4176.46,cust_005093,3
evt_0016141,pay_0016141,2026-08-04 14:25:47.251404,563.58,INR,WALLET,ICICI,KA,success,,514.19,cust_000382,1
evt_0014419,pay_0014419,2026-08-04 14:26:04.987756,287.23,INR,WALLET,ICICI,AP,success,,337.43,cust_002092,1
evt_0005140,pay_0005140,2026-08-04 14:28:16.905918,4932.94,INR,CARD,ICICI,TN,success,,2791.03,cust_000420,1
evt_0006603,pay_0006603,2026-08-04 14:28:44.743195,1016.81,INR,UPI,KOTAK,MH,success,,1427.61,cust_005750,1
evt_0008360,pay_0008360,2026-08-04 14:35:55.210827,187.81,INR,NETBANKING,HDFC,KA,success,,5745.79,cust_004136,2
evt_0018327,pay_0018327,2026-08-04 14:37:01.005003,1166.71,INR,WALLET,ICICI,TS,failed,insufficient_funds,1565.66,cust_004918,3
evt_0005409,pay_0005409,2026-08-04 14:38:19.768225,604.02,INR,UPI,AXIS,KA,success,,1087.72,cust_001831,1
evt_0002590,pay_0002590,2026-08-04 14:38:55.249288,2440.33,INR,CARD,SBI,MH,success,,1548.12,cust_002806,1
evt_0013070,pay_0013070,2026-08-04 14:42:53.895347,307.15,INR,CARD,AXIS,TS,success,,2984.64,cust_004738,1
evt_0008790,pay_0008790,2026-08-04 14:44:30.392483,617.69,INR,CARD,AXIS,MH,success,,1222.69,cust_005282,1
evt_0005010,pay_0005010,2026-08-04 14:44:35.462198,253.56,INR,NETBANKING,HDFC,TN,success,,2219.34,cust_001759,1
evt_0009422,pay_0009422,2026-08-04 14:44:50.361666,619.94,INR,WALLET,ICICI,TN,success,,925.42,cust_004479,1
evt_0009875,pay_0009875,2026-08-04 14:44:54.958376,459.31,INR,WALLET,ICICI,KA,success,,1063.9,cust_002050,4
evt_0012649,pay_0012649,2026-08-04 14:45:14.681537,357.3,INR,UPI,AXIS,TS,success,,760.18,cust_000206,1
evt_0017733,pay_0017733,2026-08-04 14:45:25.292982,207.2,INR,CARD,KOTAK,AP,success,,3003.85,cust_003180,2
evt_0009260,pay_0009260,2026-08-04 14:45:35.259135,101.46,INR,UPI,HDFC,TS,success,,1146.22,cust_002240,1
evt_0002092,pay_0002092,2026-08-04 14:47:04.323380,40.33,INR,WALLET,AXIS,MH,success,,855.21,cust_005809,1
evt_0002303,pay_0002303,2026-08-04 14:48:47.649216,382.12,INR,UPI,AXIS,KA,success,,1273.23,cust_002330,1
evt_0016042,pay_0016042,2026-08-04 14:49:36.168415,621.5,INR,UPI,KOTAK,TS,success,,1094.25,cust_000265,1
evt_0019728,pay_0019728,2026-08-04 14:49:46.316664,344.31,INR,CARD,HDFC,MH,success,,3613.71,cust_001723,1
evt_0011432,pay_0011432,2026-08-04 14:50:00.450956,1878.93,INR,NETBANKING,SBI,DL,success,,3474.82,cust_004034,1
evt_0019350,pay_0019350,2026-08-04 14:50:01.764546,823.35,INR,UPI,AXIS,TS,failed,network_error,2482.63,cust_003561,1
evt_0003836,pay_0003836,2026-08-04 14:51:28.443141,332.62,INR,UPI,SBI,MH,success,,998.42,cust_004475,1
evt_0005597,pay_0005597,2026-08-04 14:54:27.108997,379.31,INR,NETBANKING,AXIS,DL,success,,5681.17,cust_001229,1
evt_0008990,pay_0008990,2026-08-04 14:57:09.322869,741.53,INR,WALLET,SBI,TS,success,,965.09,cust_003778,1
evt_0009458,pay_0009458,2026-08-04 14:58:28.171077,112.3,INR,NETBANKING,HDFC,TN,success,,7239.77,cust_002780,1
evt_0006529,pay_0006529,2026-08-04 14:59:22.840293,367.61,INR,NETBANKING,SBI,MH,success,,1919.55,cust_005286,1
evt_0011535,pay_0011535,2026-08-04 15:00:22.479864,109.77,INR,NETBANKING,SBI,TS,failed,timeout,9066.07,cust_001417,1
evt_0009227,pay_0009227,2026-08-04 15:00:26.839487,1236.1,INR,WALLET,HDFC,TS,success,,971.32,cust_000199,1
evt_0001133,pay_0001133,2026-08-04 15:01:57.633689,275.63,INR,UPI,ICICI,KA,success,,2085.81,cust_003500,1
evt_0015767,pay_0015767,2026-08-04 15:03:50.788614,1168.36,INR,NETBANKING,HDFC,MH,success,,1991.65,cust_003653,1
evt_0016550,pay_0016550,2026-08-04 15:04:49.023965,33.93,INR,CARD,AXIS,DL,success,,4031.51,cust_003045,1
evt_0005019,pay_0005019,2026-08-04 15:05:58.820907,2091.2,INR,UPI,ICICI,KA,success,,1503.57,cust_004013,1
evt_0018859,pay_0018859,2026-08-04 15:06:30.807090,140.67,INR,NETBANKING,KOTAK,AP,success,,4502.1,cust_000392,2
evt_0018003,pay_0018003,2026-08-04 15:07:45.289423,1952.49,INR,WALLET,AXIS,DL,success,,1325.07,cust_002938,3
evt_0009071,pay_0009071,2026-08-04 15:08:39.994599,112.28,INR,UPI,HDFC,KA,success,,1480.32,cust_002903,2
evt_0018872,pay_0018872,2026-08-04 15:10:34.420152,421.69,INR,NETBANKING,HDFC,DL,success,,3082.05,cust_002070,1
evt_0000586,pay_0000586,2026-08-04 15:12:16.177720,177.31,INR,UPI,ICICI,DL,success,,524.77,cust_005679,1
evt_0002349,pay_0002349,2026-08-04 15:12:24.500229,144.0,INR,WALLET,HDFC,TS,success,,1649.54,cust_005126,2
evt_0005165,pay_0005165,2026-08-04 15:12:47.995621,1830.52,INR,WALLET,KOTAK,TS,success,,1111.34,cust_003498,1
evt_0008370,pay_0008370,2026-08-04 15:13:06.251525,586.94,INR,UPI,HDFC,KA,success,,1590.08,cust_004151,1
evt_0001938,pay_0001938,2026-08-04 15:13:28.933318,36.24,INR,WALLET,HDFC,AP,success,,991.15,cust_003783,2
evt_0014236,pay_0014236,2026-08-04 15:14:46.692343,1661.78,INR,WALLET,AXIS,MH,success,,800.23,cust_005123,1
evt_0003878,pay_0003878,2026-08-04 15:15:00.938882,534.95,INR,UPI,ICICI,TS,success,,1342.3,cust_002912,1
evt_0003991,pay_0003991,2026-08-04 15:15:49.436646,1521.4,INR,NETBANKING,AXIS,MH,success,,3433.87,cust_000391,1
evt_0015226,pay_0015226,2026-08-04 15:16:34.025170,2665.99,INR,UPI,HDFC,DL,success,,1218.98,cust_002700,2
evt_0016445,pay_0016445,2026-08-04 15:16:39.200088,376.16,INR,WALLET,AXIS,AP,success,,812.09,cust_005997,1
evt_0005222,pay_0005222,2026-08-04 15:17:22.261179,1090.64,INR,CARD,HDFC,KA,success,,3267.76,cust_005242,1
evt_0010459,pay_0010459,2026-08-04 15:17:27.728044,626.85,INR,WALLET,ICICI,TN,success,,880.15,cust_003900,2
evt_0008883,pay_0008883,2026-08-04 15:17:54.017132,217.84,INR,WALLET,ICICI,AP,success,,864.96,cust_003050,2
evt_0016966,pay_0016966,2026-08-04 15:21:34.383798,158.5,INR,CARD,KOTAK,TN,success,,2805.01,cust_001130,2
evt_0002118,pay_0002118,2026-08-04 15:21:50.642957,156.2,INR,WALLET,SBI,KA,success,,632.28,cust_001652,1
evt_0005814,pay_0005814,2026-08-04 15:22:17.415124,1515.3,INR,NETBANKING,HDFC,KA,success,,3437.57,cust_000555,1
evt_0011777,pay_0011777,2026-08-04 15:23:52.248655,109.67,INR,CARD,SBI,TN,success,,3507.99,cust_004361,1
evt_0014088,pay_0014088,2026-08-04 15:24:19.401867,82.02,INR,WALLET,HDFC,KA,success,,757.08,cust_005902,1
evt_0009847,pay_0009847,2026-08-04 15:24:20.971370,1640.49,INR,NETBANKING,HDFC,AP,success,,4146.47,cust_002927,1
evt_0016134,pay_0016134,2026-08-04 15:25:41.947502,1169.75,INR,UPI,KOTAK,TS,success,,1297.41,cust_002751,3
evt_0019722,pay_0019722,2026-08-04 15:27:27.575817,1255.76,INR,CARD,HDFC,TS,failed,authentication_failed,1725.16,cust_000252,2
evt_0009747,pay_0009747,2026-08-04 15:27:30.466014,120.38,INR,WALLET,AXIS,TN,success,,1098.45,cust_004657,1
evt_0018611,pay_0018611,2026-08-04 15:27:34.506106,289.72,INR,WALLET,AXIS,TS,success,,815.62,cust_003115,1
evt_0012412,pay_0012412,2026-08-04 15:28:10.945701,1750.4,INR,UPI,SBI,MH,success,,968.85,cust_000170,2
evt_0011260,pay_0011260,2026-08-04 15:31:36.671143,185.87,INR,NETBANKING,KOTAK,AP,failed,technical_error,5811.08,cust_001093,1
evt_0004683,pay_0004683,2026-08-04 15:34:55.415365,290.24,INR,WALLET,SBI,MH,success,,1221.07,cust_004139,1
evt_0017101,pay_0017101,2026-08-04 15:35:09.590374,1014.03,INR,WALLET,ICICI,KA,success,,1114.61,cust_004739,1
evt_0002226,pay_0002226,2026-08-04 15:35:14.911445,1884.8,INR,WALLET,HDFC,KA,success,,1085.65,cust_005227,1
evt_0010328,pay_0010328,2026-08-04 15:37:29.337322,78.6,INR,WALLET,KOTAK,DL,success,,1046.29,cust_002385,3
evt_0003616,pay_0003616,2026-08-04 15:37:48.791922,352.77,INR,CARD,AXIS,TS,success,,2277.95,cust_003468,2
evt_0005249,pay_0005249,2026-08-04 15:38:02.152566,972.67,INR,UPI,AXIS,KA,success,,1481.82,cust_000566,1
evt_0014996,pay_0014996,2026-08-04 15:39:47.452981,326.91,INR,WALLET,KOTAK,MH,success,,362.18,cust_005697,1
evt_0003077,pay_0003077,2026-08-04 15:40:56.892399,271.09,INR,CARD,HDFC,TN,failed,authentication_failed,2439.09,cust_005308,1
evt_0005404,pay_0005404,2026-08-04 15:41:26.001482,868.25,INR,CARD,SBI,AP,success,,1819.57,cust_003642,1
evt_0012167,pay_0012167,2026-08-04 15:41:51.643404,340.43,INR,NETBANKING,AXIS,DL,success,,3337.44,cust_000418,1
evt_0011117,pay_0011117,2026-08-04 15:41:52.193482,163.23,INR,WALLET,ICICI,DL,success,,660.22,cust_004178,1
evt_0014768,pay_0014768,2026-08-04 15:44:45.491691,224.59,INR,UPI,SBI,TN,failed,bank_declined,372.4,cust_004562,2
evt_0004134,pay_0004134,2026-08-04 15:46:29.934820,36.92,INR,WALLET,AXIS,DL,success,,1077.18,cust_001057,1
evt_0011405,pay_0011405,2026-08-04 15:48:58.174681,1813.84,INR,UPI,SBI,KA,success,,1040.18,cust_005012,1
evt_0006450,pay_0006450,2026-08-04 15:51:14.716152,1721.52,INR,WALLET,HDFC,TS,success,,1160.16,cust_003633,1
evt_0010671,pay_0010671,2026-08-04 15:53:43.721825,506.5,INR,NETBANKING,ICICI,TN,success,,4441.79,cust_005209,1
evt_0018508,pay_0018508,2026-08-04 15:54:00.177372,1239.87,INR,WALLET,HDFC,AP,success,,269.51,cust_004829,1
evt_0001433,pay_0001433,2026-08-04 15:54:00.822660,1049.44,INR,NETBANKING,ICICI,TS,success,,3135.66,cust_004083,3
evt_0005081,pay_0005081,2026-08-04 15:54:34.645137,40.98,INR,UPI,HDFC,TN,success,,952.06,cust_004172,1
evt_0003517,pay_0003517,2026-08-04 15:56:04.400752,98.89,INR,WALLET,HDFC,AP,success,,1169.23,cust_000776,1
evt_0004758,pay_0004758,2026-08-04 15:56:16.314263,289.13,INR,CARD,ICICI,AP,success,,2112.86,cust_000367,1
evt_0004502,pay_0004502,2026-08-04 15:56:22.668600,56.67,INR,NETBANKING,SBI,TS,failed,network_error,7842.58,cust_001376,1
evt_0007225,pay_0007225,2026-08-04 15:56:46.608732,316.99,INR,UPI,HDFC,TN,success,,1124.09,cust_000632,2
evt_0008593,pay_0008593,2026-08-04 15:58:36.707062,404.46,INR,UPI,AXIS,DL,failed,network_error,2172.33,cust_004124,1
evt_0001612,pay_0001612,2026-08-04 15:59:39.202785,794.3,INR,UPI,KOTAK,MH,success,,766.6,cust_002962,2
evt_0011505,pay_0011505,2026-08-04 16:00:04.933900,387.81,INR,CARD,ICICI,KA,success,,2849.97,cust_000556,1
evt_0010245,pay_0010245,2026-08-04 16:00:35.184450,326.39,INR,NETBANKING,SBI,MH,success,,2464.18,cust_005658,2
evt_0008297,pay_0008297,2026-08-04 16:01:13.301311,733.91,INR,CARD,SBI,TS,success,,2496.02,cust_002524,2
evt_0002477,pay_0002477,2026-08-04 16:04:53.500300,251.68,INR,WALLET,SBI,DL,success,,593.79,cust_002158,2
evt_0008785,pay_0008785,2026-08-04 16:05:04.879409,420.77,INR,CARD,HDFC,AP,success,,4154.89,cust_005270,1
evt_0018858,pay_0018858,2026-08-04 16:06:09.528960,143.81,INR,WALLET,SBI,TS,success,,1192.86,cust_002346,1
evt_0017687,pay_0017687,2026-08-04 16:07:09.565667,510.46,INR,CARD,HDFC,TN,failed,insufficient_funds,2197.23,cust_001914,1
evt_0005363,pay_0005363,2026-08-04 16:08:06.356035,94.25,INR,UPI,ICICI,MH,success,,1051.18,cust_002030,1
evt_0013777,pay_0013777,2026-08-04 16:09:31.478536,315.5,INR,CARD,SBI,TN,failed,technical_error,3021.31,cust_002676,1
evt_0001308,pay_0001308,2026-08-04 16:11:21.840506,1532.03,INR,UPI,AXIS,KA,success,,1739.91,cust_003232,2
evt_0007221,pay_0007221,2026-08-04 16:11:31.917257,3458.93,INR,NETBANKING,SBI,TS,success,,2367.81,cust_000878,1
evt_0003188,pay_0003188,2026-08-04 16:13:16.727682,747.81,INR,NETBANKING,KOTAK,AP,success,,3305.55,cust_002902,1
evt_0018521,pay_0018521,2026-08-04 16:13:28.407729,1597.07,INR,CARD,HDFC,TN,success,,3063.74,cust_000341,1
evt_0016197,pay_0016197,2026-08-04 16:13:28.674124,82.9,INR,CARD,SBI,TS,success,,3205.98,cust_003429,2
evt_0010706,pay_0010706,2026-08-04 16:15:04.985084,35.86,INR,UPI,SBI,AP,success,,1244.49,cust_004701,1
evt_0016225,pay_0016225,2026-08-04 16:15:10.631210,235.24,INR,NETBANKING,SBI,KA,failed,network_error,6520.09,cust_004437,1
evt_0007539,pay_0007539,2026-08-04 16:16:30.365049,182.26,INR,NETBANKING,KOTAK,KA,failed,bank_declined,5138.67,cust_005801,1
evt_0000008,pay_0000008,2026-08-04 16:16:52.249669,411.49,INR,WALLET,KOTAK,TN,success,,1171.19,cust_001133,1
evt_0000895,pay_0000895,2026-08-04 16:18:06.138840,289.5,INR,UPI,AXIS,MH,success,,694.16,cust_005234,1
evt_0008900,pay_0008900,2026-08-04 16:18:12.713043,84.99,INR,UPI,SBI,KA,failed,timeout,2694.88,cust_004487,1
evt_0001158,pay_0001158,2026-08-04 16:19:19.503218,161.97,INR,NETBANKING,AXIS,AP,success,,5356.0,cust_004450,1
evt_0014052,pay_0014052,2026-08-04 16:20:41.845345,66.76,INR,CARD,SBI,TS,success,,2723.1,cust_001062,1
evt_0014159,pay_0014159,2026-08-04 16:20:57.860155,371.15,INR,NETBANKING,KOTAK,DL,success,,3938.81,cust_003187,2
evt_0017193,pay_0017193,2026-08-04 16:21:14.794535,497.61,INR,NETBANKING,HDFC,MH,failed,network_error,5418.29,cust_005748,1
evt_0017474,pay_0017474,2026-08-04 16:22:03.502935,1068.02,INR,NETBANKING,HDFC,MH,success,,4097.89,cust_000876,1
evt_0019334,pay_0019334,2026-08-04 16:22:55.244430,335.21,INR,CARD,KOTAK,MH,success,,3034.39,cust_000209,1
evt_0008652,pay_0008652,2026-08-04 16:23:23.860966,264.97,INR,CARD,AXIS,MH,success,,2747.27,cust_003004,1
evt_0005887,pay_0005887,2026-08-04 16:24:53.799196,215.5,INR,NETBANKING,SBI,TS,success,,6889.94,cust_005059,2
evt_0017742,pay_0017742,2026-08-04 16:25:00.874673,1118.03,INR,WALLET,KOTAK,TN,success,,1025.1,cust_000835,1
evt_0003770,pay_0003770,2026-08-04 16:25:27.601774,543.43,INR,NETBANKING,KOTAK,DL,success,,4313.81,cust_000672,1
evt_0019051,pay_0019051,2026-08-04 16:28:59.572582,212.06,INR,CARD,SBI,DL,success,,2580.35,cust_001808,1
evt_0009686,pay_0009686,2026-08-04 16:29:00.089301,75.68,INR,UPI,SBI,AP,failed,insufficient_funds,566.68,cust_004290,1
evt_0002445,pay_0002445,2026-08-04 16:29:58.427243,274.29,INR,CARD,KOTAK,DL,success,,3079.24,cust_003462,1
evt_0005207,pay_0005207,2026-08-04 16:30:33.559031,184.22,INR,CARD,ICICI,DL,success,,3657.07,cust_004187,2
evt_0003526,pay_0003526,2026-08-04 16:31:20.990387,714.08,INR,NETBANKING,KOTAK,KA,success,,2298.51,cust_003184,2
evt_0005642,pay_0005642,2026-08-04 16:32:28.100461,849.75,INR,WALLET,HDFC,TS,success,,723.39,cust_000883,1
evt_0004400,pay_0004400,2026-08-04 16:32:55.147463,139.26,INR,UPI,KOTAK,AP,success,,932.86,cust_002172,1
evt_0010141,pay_0010141,2026-08-04 16:33:43.018174,247.28,INR,UPI,KOTAK,TS,success,,728.49,cust_005777,1
evt_0004452,pay_0004452,2026-08-04 16:35:34.332547,370.54,INR,WALLET,ICICI,KA,success,,831.22,cust_005988,1
evt_0016274,pay_0016274,2026-08-04 16:35:43.419121,408.89,INR,NETBANKING,HDFC,DL,success,,5768.48,cust_001722,1
evt_0001743,pay_0001743,2026-08-04 16:38:05.652077,403.87,INR,CARD,ICICI,MH,success,,1524.9,cust_002688,1
evt_0000940,pay_0000940,2026-08-04 16:38:51.414917,548.22,INR,UPI,ICICI,AP,success,,1700.15,cust_000079,1
evt_0006092,pay_0006092,2026-08-04 16:41:35.485052,1407.22,INR,UPI,SBI,TN,success,,1075.14,cust_001862,1
evt_0004055,pay_0004055,2026-08-04 16:41:40.662548,222.0,INR,UPI,ICICI,TS,success,,945.04,cust_005634,1
evt_0005809,pay_0005809,2026-08-04 16:44:46.298736,820.84,INR,WALLET,KOTAK,MH,success,,745.66,cust_005636,1
evt_0012235,pay_0012235,2026-08-04 16:45:48.126121,1526.52,INR,NETBANKING,KOTAK,KA,failed,network_error,5427.99,cust_004497,1
evt_0015496,pay_0015496,2026-08-04 16:46:01.110283,76.29,INR,UPI,AXIS,TN,success,,1240.65,cust_005118,2
evt_0013993,pay_0013993,2026-08-04 16:47:05.109791,101.24,INR,NETBANKING,KOTAK,AP,success,,5628.07,cust_001944,2
evt_0003009,pay_0003009,2026-08-04 16:57:06.121337,985.93,INR,UPI,ICICI,KA,success,,913.6,cust_005264,1
evt_0011708,pay_0011708,2026-08-04 16:57:36.733368,284.21,INR,NETBANKING,SBI,MH,failed,technical_error,5712.31,cust_004671,1
evt_0005743,pay_0005743,2026-08-04 16:58:27.221909,6271.86,INR,WALLET,AXIS,MH,failed,technical_error,1182.29,cust_003752,1
